"Status";"Gas Day Start";"Gas in storage (TWh)";"Full (%)";"Trend (%)";"Consumption (TWh)";"Stock/Cons (%)";"Injection (GWh/d)";"Withdrawal (GWh/d)";"Working gas volume (TWh)";"Injection capacity (GWh/d)";"Withdrawal capacity (GWh/d)"
"C";"2012-06-16";"68.2663";"68.6";"0.23";"811";"8.42";"246.99";"15.7";"99.509";"1383.77";"2730.7"
"C";"2012-06-15";"68.0388";"68.37";"0.15";"811";"8.39";"188.17";"41.4";"99.509";"1383.67";"2730.7"
"C";"2012-06-14";"67.8978";"68.23";"0.09";"811";"8.37";"112.32";"27.6";"99.509";"1383.58";"2730.7"
"C";"2012-06-13";"67.8183";"68.15";"0.05";"811";"8.36";"108.34";"63.4";"99.509";"1383.49";"2730.7"
"C";"2012-06-12";"67.7785";"68.11";"0.16";"811";"8.36";"196.15";"37";"99.509";"1383.4";"2730.7"
"C";"2012-06-11";"67.6252";"67.96";"0.24";"811";"8.34";"281.17";"47.2";"99.509";"1383.3";"2730.7"
"C";"2012-06-10";"67.3971";"67.73";"0.33";"811";"8.31";"337.88";"11.1";"99.509";"1383.22";"2730.7"
"C";"2012-06-09";"67.0744";"67.41";"0.3";"811";"8.27";"303.6";"5.1";"99.509";"1383.13";"2730.7"
"C";"2012-06-08";"66.7822";"67.11";"0.35";"811";"8.23";"363.5";"11.9";"99.509";"1383.04";"2730.7"
"C";"2012-06-07";"66.4369";"66.76";"0.22";"811";"8.19";"235.41";"17.6";"99.509";"1382.95";"2730.7"
"C";"2012-06-06";"66.2232";"66.55";"0.2";"811";"8.17";"217.55";"17.6";"99.509";"1382.87";"2730.7"
"C";"2012-06-05";"66.0265";"66.35";"0.25";"811";"8.14";"248.61";"4.8";"99.509";"1382.82";"2730.7"
"C";"2012-06-04";"65.7872";"66.11";"0.28";"811";"8.11";"278.88";"1";"99.509";"1382.92";"2730.7"
"C";"2012-06-03";"65.5144";"65.84";"0.33";"811";"8.08";"334.48";"4.3";"99.509";"1383.02";"2730.7"
"C";"2012-06-02";"65.1883";"65.51";"0.37";"811";"8.04";"371.25";"0.1";"99.509";"1383.12";"2730.7"
"C";"2012-06-01";"64.823";"65.14";"0.31";"811";"7.99";"312.3";"4.5";"99.509";"1383.22";"2730.7"
"C";"2012-05-31";"64.5183";"64.84";"0.34";"811";"7.96";"341.17";"3.4";"99.509";"1383.27";"2730.7"
"C";"2012-05-30";"64.182";"64.5";"0.32";"811";"7.91";"324.16";"2.7";"99.509";"1383.29";"2730.7"
"C";"2012-05-29";"63.8623";"64.18";"0.31";"811";"7.87";"308.32";"0.5";"99.509";"1383.3";"2730.7"
"C";"2012-05-28";"63.5575";"63.87";"0.3";"811";"7.84";"299.77";"0.5";"99.509";"1383.33";"2730.7"
"C";"2012-05-27";"63.2579";"63.57";"0.3";"811";"7.8";"300.11";"3.8";"99.509";"1383.39";"2730.7"
"C";"2012-05-26";"62.9664";"63.28";"0.3";"811";"7.76";"311.81";"9.6";"99.509";"1383.47";"2730.7"
"C";"2012-05-25";"62.6685";"62.98";"0.26";"811";"7.73";"265.78";"5.7";"99.509";"1383.51";"2730.7"
"C";"2012-05-24";"62.4097";"62.72";"0.37";"811";"7.7";"368.62";"3.1";"99.509";"1383.54";"2730.7"
"C";"2012-05-23";"62.0465";"62.35";"0.4";"811";"7.65";"399.65";"0.1";"99.509";"1383.56";"2730.7"
"C";"2012-05-22";"61.647";"61.95";"0.4";"811";"7.6";"402.02";"0";"99.509";"1383.56";"2730.7"
"C";"2012-05-21";"61.2451";"61.55";"0.46";"811";"7.55";"456.42";"0";"99.509";"1383.56";"2730.7"
"C";"2012-05-20";"60.7886";"61.09";"0.55";"811";"7.5";"544.01";"0";"99.509";"1383.56";"2730.7"
"C";"2012-05-19";"60.2448";"60.54";"0.58";"811";"7.43";"580.72";"0";"99.509";"1383.56";"2730.7"
"C";"2012-05-18";"59.6638";"59.96";"0.26";"811";"7.36";"271.69";"11.7";"99.509";"1383.56";"2730.7"
"C";"2012-05-17";"59.4032";"59.7";"0.2";"811";"7.32";"214.02";"10.9";"99.509";"1383.56";"2730.7"
"C";"2012-05-16";"59.1993";"59.49";"0.04";"811";"7.3";"100.83";"64.8";"99.509";"1383.56";"2730.7"
"C";"2012-05-15";"59.1629";"59.45";"-0.08";"811";"7.3";"111.58";"186.6";"99.509";"1383.56";"2730.7"
"C";"2012-05-14";"59.2381";"59.53";"0.21";"811";"7.3";"214.92";"10.8";"99.509";"1383.56";"2730.7"
"C";"2012-05-13";"59.0349";"59.33";"0.21";"811";"7.28";"212.96";"8.5";"99.509";"1383.56";"2730.7"
"C";"2012-05-12";"58.8307";"59.12";"0.16";"811";"7.25";"175.54";"13.5";"99.509";"1383.56";"2730.7"
"C";"2012-05-11";"58.6692";"58.96";"0.27";"811";"7.23";"273.96";"9.5";"99.509";"1383.56";"2730.7"
"C";"2012-05-10";"58.4047";"58.69";"0.26";"811";"7.2";"264.44";"2.8";"99.509";"1383.56";"2730.7"
"C";"2012-05-09";"58.1434";"58.43";"0.3";"811";"7.17";"303.78";"1.2";"99.509";"1383.56";"2730.7"
"C";"2012-05-08";"57.8409";"58.13";"0.1";"811";"7.13";"116.51";"17.3";"99.509";"1383.56";"2730.7"
"C";"2012-05-07";"57.7421";"58.03";"-0.01";"811";"7.12";"91.02";"96.7";"99.509";"1383.56";"2730.7"
"C";"2012-05-06";"57.7478";"58.03";"0.07";"811";"7.12";"130.93";"62.2";"99.509";"1383.52";"2730.7"
"C";"2012-05-05";"57.6705";"57.96";"0.09";"811";"7.11";"153.08";"61.2";"99.509";"1383.45";"2730.7"
"C";"2012-05-04";"57.5741";"57.86";"0.12";"811";"7.1";"138.48";"17.3";"99.509";"1383.41";"2730.7"
"C";"2012-05-03";"57.4466";"57.73";"0.06";"811";"7.08";"104.34";"44.1";"99.509";"1383.4";"2730.7"
"C";"2012-05-02";"57.3865";"57.67";"0.08";"811";"7.08";"192.59";"116.4";"99.509";"1383.4";"2730.7"
"C";"2012-05-01";"57.3174";"57.6";"0.24";"811";"7.07";"281.5";"42.8";"99.509";"1383.41";"2730.7"
"C";"2012-04-30";"57.0799";"57.36";"0.28";"811";"7.04";"291.62";"16.4";"99.509";"1383.44";"2730.7"
"C";"2012-04-29";"56.8081";"57.09";"0.26";"811";"7";"278.64";"21.2";"99.509";"1383.49";"2730.7"
"C";"2012-04-28";"56.5543";"56.83";"0.23";"811";"6.97";"273.68";"41.2";"99.509";"1383.56";"2730.7"
"C";"2012-04-27";"56.3257";"56.6";"0.05";"811";"6.95";"91.41";"37.7";"99.509";"1383.61";"2730.7"
"C";"2012-04-26";"56.2711";"56.55";"0.11";"811";"6.94";"118.8";"10.8";"99.509";"1383.64";"2730.7"
"C";"2012-04-25";"56.1649";"56.44";"-0.02";"811";"6.93";"92.6";"110.4";"99.509";"1383.67";"2730.7"
"C";"2012-04-24";"56.1847";"56.46";"0";"811";"6.93";"80.11";"81.3";"99.509";"1383.68";"2730.7"
"C";"2012-04-23";"56.1873";"56.46";"0.01";"811";"6.93";"148.73";"136.7";"99.509";"1383.7";"2730.7"
"C";"2012-04-22";"56.1772";"56.45";"0.19";"811";"6.93";"199.77";"9.9";"99.509";"1383.72";"2730.7"
"C";"2012-04-21";"55.9893";"56.27";"0.05";"811";"6.9";"104.31";"57.9";"99.509";"1383.75";"2730.7"
"C";"2012-04-20";"55.9457";"56.22";"-0.07";"811";"6.9";"54.53";"128.4";"99.509";"1383.77";"2730.7"
"C";"2012-04-19";"56.0212";"56.3";"-0.21";"811";"6.91";"54.14";"265";"99.509";"1383.78";"2730.7"
"C";"2012-04-18";"56.2326";"56.51";"-0.16";"811";"6.93";"54.27";"211.8";"99.509";"1383.79";"2730.7"
"C";"2012-04-17";"56.3916";"56.67";"-0.19";"811";"6.95";"54.47";"241.4";"99.509";"1383.81";"2730.7"
"C";"2012-04-16";"56.5796";"56.86";"-0.07";"811";"6.98";"77.73";"148.8";"99.509";"1383.82";"2730.7"
"C";"2012-04-15";"56.6525";"56.93";"0.07";"811";"6.99";"103.99";"35.5";"99.509";"1383.84";"2730.7"
"C";"2012-04-14";"56.5859";"56.87";"0.02";"811";"6.98";"92.91";"71.6";"99.509";"1383.85";"2730.7"
"C";"2012-04-13";"56.5669";"56.85";"-0.04";"811";"6.97";"99.02";"139.9";"99.509";"1383.87";"2730.7"
"C";"2012-04-12";"56.6112";"56.89";"0.01";"811";"6.98";"103.5";"90.9";"99.509";"1383.86";"2730.7"
"C";"2012-04-11";"56.5937";"56.87";"-0.04";"811";"6.98";"66.88";"103.5";"99.509";"1383.81";"2730.7"
"C";"2012-04-10";"56.626";"56.91";"0.03";"811";"6.98";"96.46";"64.5";"99.509";"1383.78";"2730.7"
"C";"2012-04-09";"56.5922";"56.87";"-0.02";"811";"6.98";"72.36";"91.2";"99.509";"1383.74";"2730.7"
"C";"2012-04-08";"56.6048";"56.88";"0";"811";"6.98";"97.03";"100.6";"99.509";"1383.66";"2730.7"
"C";"2012-04-07";"56.6002";"56.88";"0.07";"811";"6.98";"131.03";"62.4";"99.509";"1383.56";"2730.7"
"C";"2012-04-06";"56.5217";"56.8";"0.07";"811";"6.97";"126.96";"61.2";"99.509";"1383.48";"2730.7"
"C";"2012-04-05";"56.4503";"56.73";"0.01";"811";"6.96";"88.14";"82.8";"99.509";"1383.42";"2730.7"
"C";"2012-04-04";"56.4382";"56.8";"0.3";"811";"6.96";"362.06";"60";"99.364";"1381.45";"2727.82"
"C";"2012-04-03";"56.1315";"56.78";"0.08";"811";"6.92";"146.96";"64.3";"98.865";"1385.97";"2697.61"
"C";"2012-04-02";"56.0454";"56.69";"-0.06";"811";"6.91";"78.92";"139.8";"98.865";"1385.91";"2697.61"
"C";"2012-04-01";"56.0992";"56.74";"0.1";"811";"6.92";"133.39";"39.3";"98.865";"1385.83";"2697.61"
"C";"2012-03-31";"55.9908";"57.47";"0.21";"811";"6.9";"213.65";"4.5";"97.4245";"1367.94";"2647.22"
"C";"2012-03-30";"55.777";"57.25";"0.27";"811";"6.88";"263.31";"3.5";"97.4245";"1367.89";"2647.22"
"C";"2012-03-29";"55.5093";"56.98";"0.23";"811";"6.84";"240.96";"20.8";"97.4245";"1367.85";"2647.22"
"C";"2012-03-28";"55.2844";"56.75";"0.19";"811";"6.82";"217.99";"36.7";"97.4245";"1367.84";"2647.22"
"C";"2012-03-27";"55.1029";"56.56";"0.19";"811";"6.79";"203.41";"15.9";"97.4245";"1367.84";"2647.22"
"C";"2012-03-26";"54.9142";"56.37";"0.28";"811";"6.77";"281.1";"4.3";"97.4245";"1367.82";"2647.22"
"C";"2012-03-25";"54.631";"56.08";"0.36";"811";"6.74";"353.73";"0.8";"97.4245";"1367.81";"2647.22"
"C";"2012-03-24";"54.2646";"55.7";"0.37";"811";"6.69";"359.44";"3.4";"97.4245";"1367.82";"2647.22"
"C";"2012-03-23";"53.8992";"55.32";"0.31";"811";"6.65";"302.97";"1.5";"97.4245";"1367.85";"2647.22"
"C";"2012-03-22";"53.5985";"55.02";"0.23";"811";"6.61";"237.58";"10";"97.4245";"1367.85";"2647.22"
"C";"2012-03-21";"53.3715";"54.78";"0.5";"811";"6.58";"495.9";"5.6";"97.4245";"1367.84";"2647.22"
"C";"2012-03-20";"52.8791";"54.28";"0.11";"811";"6.52";"132.94";"24.4";"97.4245";"1367.8";"2647.22"
"C";"2012-03-19";"52.7648";"54.16";"0";"811";"6.51";"67.35";"67.6";"97.4245";"1367.74";"2647.22"
"C";"2012-03-18";"52.7585";"54.15";"0.22";"811";"6.51";"217.96";"3.9";"97.4245";"1367.72";"2647.22"
"C";"2012-03-17";"52.5457";"53.93";"0.23";"811";"6.48";"230.77";"5.6";"97.4245";"1367.76";"2647.22"
"C";"2012-03-16";"52.3239";"53.71";"0.2";"811";"6.45";"195.08";"3.7";"97.4245";"1367.82";"2647.22"
"C";"2012-03-15";"52.1349";"53.51";"0.14";"811";"6.43";"156.91";"15.7";"97.4245";"1367.83";"2647.22"
"C";"2012-03-14";"51.9907";"53.37";"0.14";"811";"6.41";"158.8";"18.9";"97.4245";"1367.79";"2647.22"
"C";"2012-03-13";"51.8455";"53.22";"0.09";"811";"6.39";"117.43";"28.1";"97.4245";"1367.74";"2647.22"
"C";"2012-03-12";"51.7521";"53.12";"-0.02";"811";"6.38";"73.27";"92";"97.4245";"1367.7";"2647.22"
"C";"2012-03-11";"51.7643";"53.13";"0.2";"811";"6.38";"206.53";"7";"97.4245";"1367.66";"2647.22"
"C";"2012-03-10";"51.5638";"52.93";"0.12";"811";"6.36";"152.24";"34";"97.4245";"1367.64";"2647.22"
"C";"2012-03-09";"51.4414";"52.8";"-0.05";"811";"6.34";"46.91";"96.2";"97.4245";"1367.66";"2647.22"
"C";"2012-03-08";"51.4822";"52.84";"-0.18";"811";"6.35";"45.63";"219.9";"97.4245";"1367.75";"2647.22"
"C";"2012-03-07";"51.6468";"53.01";"-1.07";"811";"6.37";"70.27";"1115.9";"97.4245";"1367.84";"2647.22"
"C";"2012-03-06";"52.6837";"54.08";"-0.16";"811";"6.5";"44.14";"198.9";"97.4245";"1367.94";"2647.22"
"C";"2012-03-05";"52.8273";"54.22";"-0.2";"811";"6.51";"89.49";"284.4";"97.4245";"1368.03";"2647.22"
"C";"2012-03-04";"53.0148";"54.42";"0.03";"811";"6.54";"125.59";"96.3";"97.4245";"1368.09";"2647.22"
"C";"2012-03-03";"52.9829";"54.38";"0.04";"811";"6.53";"114.94";"71.6";"97.4245";"1368.11";"2647.22"
"C";"2012-03-02";"52.9381";"54.34";"0.01";"811";"6.53";"97.56";"88";"97.4245";"1368.13";"2647.22"
"C";"2012-03-01";"52.9259";"54.33";"0.01";"811";"6.53";"81.8";"73.1";"97.4245";"1368.16";"2647.22"
"C";"2012-02-29";"52.9152";"54.31";"-0.07";"811";"6.52";"46.09";"118.1";"97.4245";"1368.19";"2647.22"
"C";"2012-02-28";"52.9831";"54.38";"-0.21";"811";"6.53";"15.19";"219";"97.4245";"1368.25";"2647.22"
"C";"2012-02-27";"53.1783";"54.58";"-0.25";"811";"6.56";"30.08";"277.2";"97.4245";"1368.36";"2647.22"
"C";"2012-02-26";"53.413";"54.83";"0";"811";"6.59";"68.49";"70.1";"97.4245";"1368.48";"2647.22"
"C";"2012-02-25";"53.4045";"54.82";"0.04";"811";"6.59";"87.55";"50.7";"97.4245";"1368.56";"2647.22"
"C";"2012-02-24";"53.361";"54.77";"-0.21";"811";"6.58";"23.91";"224.1";"97.4245";"1368.61";"2647.22"
"C";"2012-02-23";"53.558";"54.97";"-0.32";"811";"6.6";"17.08";"328.1";"97.4245";"1368.66";"2647.22"
"C";"2012-02-22";"53.8615";"55.29";"-0.38";"811";"6.64";"23.36";"391.4";"97.4245";"1368.75";"2647.22"
"C";"2012-02-21";"54.2203";"55.65";"-0.43";"811";"6.69";"31.55";"449.4";"97.4245";"1368.87";"2647.22"
"C";"2012-02-20";"54.6237";"56.07";"-0.6";"811";"6.74";"48.66";"634.8";"97.4245";"1369.01";"2647.22"
"C";"2012-02-19";"55.1952";"56.65";"-0.22";"811";"6.81";"48.01";"266";"97.4245";"1369.15";"2647.22"
"C";"2012-02-18";"55.4002";"56.86";"-0.11";"811";"6.83";"85.83";"193.9";"97.4245";"1369.25";"2647.22"
"C";"2012-02-17";"55.5033";"56.97";"-0.48";"811";"6.84";"31.66";"500.9";"97.4245";"1369.35";"2647.22"
"C";"2012-02-16";"55.9655";"57.45";"-0.7";"811";"6.9";"20.08";"698.4";"97.4245";"1369.5";"2647.22"
"C";"2012-02-15";"56.6281";"58.13";"-0.74";"811";"6.98";"15.27";"732.3";"97.4245";"1369.65";"2647.22"
"C";"2012-02-14";"57.331";"58.85";"-0.98";"811";"7.07";"0.98";"957.6";"97.4245";"1369.81";"2647.22"
"C";"2012-02-13";"58.278";"59.82";"-1.28";"811";"7.19";"2.93";"1249.9";"97.4245";"1369.98";"2647.22"
"C";"2012-02-12";"59.509";"61.08";"-1.37";"811";"7.34";"5.86";"1337.6";"97.4245";"1370.18";"2647.22"
"C";"2012-02-11";"60.8198";"62.43";"-1.48";"811";"7.5";"0";"1444.9";"97.4245";"1370.37";"2647.22"
"C";"2012-02-10";"62.2418";"63.89";"-1.35";"811";"7.67";"0.32";"1314.9";"97.4245";"1370.57";"2647.22"
"C";"2012-02-09";"63.5382";"65.22";"-2.03";"811";"7.83";"0";"1980";"97.4245";"1370.76";"2647.22"
"C";"2012-02-08";"65.499";"67.23";"-1.63";"811";"8.08";"0.76";"1588.8";"97.4245";"1370.97";"2647.22"
"C";"2012-02-07";"67.0814";"68.85";"-1.74";"811";"8.27";"5.86";"1696.4";"97.4245";"1371.17";"2647.22"
"C";"2012-02-06";"68.7752";"70.59";"-1.59";"811";"8.48";"0.04";"1551.6";"97.4245";"1371.38";"2647.22"
"C";"2012-02-05";"70.3249";"72.18";"-1.27";"811";"8.67";"2.93";"1238.1";"97.4245";"1371.61";"2647.22"
"C";"2012-02-04";"71.5609";"73.45";"-1.35";"811";"8.82";"0.98";"1317";"97.4245";"1371.83";"2647.22"
"C";"2012-02-03";"72.8831";"74.81";"-1.58";"811";"8.99";"0";"1537.9";"97.4245";"1372.05";"2647.22"
"C";"2012-02-02";"74.4057";"76.37";"-1.45";"811";"9.17";"2.93";"1414.5";"97.4245";"1372.28";"2647.22"
"C";"2012-02-01";"75.8179";"77.82";"-1.09";"811";"9.35";"0.03";"1064.5";"97.4245";"1372.51";"2647.22"
"C";"2012-01-31";"76.8837";"78.92";"-0.93";"811";"9.48";"4.96";"914";"97.4245";"1372.74";"2647.22"
"C";"2012-01-30";"77.7936";"79.85";"-0.63";"811";"9.59";"12.83";"625.6";"97.4245";"1372.97";"2647.22"
"C";"2012-01-29";"78.4057";"80.48";"-0.25";"811";"9.67";"22.69";"261.8";"97.4245";"1373.18";"2647.22"
"C";"2012-01-28";"78.6449";"80.72";"-0.19";"811";"9.7";"35.31";"217.5";"97.4245";"1373.35";"2647.22"
"C";"2012-01-27";"78.8267";"80.91";"-0.32";"811";"9.72";"14.75";"331";"97.4245";"1373.5";"2647.22"
"C";"2012-01-26";"79.1429";"81.24";"-0.38";"811";"9.76";"4.7";"378";"97.4245";"1373.68";"2647.22"
"C";"2012-01-25";"79.5184";"81.62";"-0.26";"811";"9.8";"16.83";"271.5";"97.4245";"1373.85";"2647.22"
"C";"2012-01-24";"79.7731";"81.88";"-0.33";"811";"9.84";"9.65";"330.6";"97.4245";"1373.99";"2647.22"
"C";"2012-01-23";"80.0947";"82.21";"-0.2";"811";"9.88";"30.59";"229.1";"97.4245";"1374.09";"2647.22"
"C";"2012-01-22";"80.2945";"82.42";"-0.09";"811";"9.9";"34.52";"123.3";"97.4245";"1374.16";"2647.22"
"C";"2012-01-21";"80.3811";"82.51";"-0.12";"811";"9.91";"24.32";"139.4";"97.4245";"1374.2";"2647.22"
"C";"2012-01-20";"80.496";"82.62";"-0.27";"811";"9.93";"10.01";"275.1";"97.4245";"1374.25";"2647.22"
"C";"2012-01-19";"80.7608";"82.9";"-0.4";"811";"9.96";"19.52";"413";"97.4245";"1374.33";"2647.22"
"C";"2012-01-18";"81.1543";"83.3";"-0.65";"811";"10.01";"15.24";"645.9";"97.4245";"1374.55";"2647.22"
"C";"2012-01-17";"81.7847";"83.95";"-0.68";"811";"10.08";"9.16";"673.3";"97.4245";"1374.74";"2647.22"
"C";"2012-01-16";"82.449";"84.63";"-0.46";"811";"10.17";"14.9";"458.5";"97.4245";"1374.94";"2647.22"
"C";"2012-01-15";"82.8928";"85.08";"-0.23";"811";"10.22";"23.05";"251";"97.4245";"1375.13";"2647.22"
"C";"2012-01-14";"83.1216";"85.32";"-0.17";"811";"10.25";"18.83";"188.2";"97.4245";"1375.26";"2647.22"
"C";"2012-01-13";"83.2911";"85.49";"-0.21";"811";"10.27";"10.46";"219.5";"97.4245";"1375.36";"2647.22"
"C";"2012-01-12";"83.5001";"85.71";"-0.14";"811";"10.3";"14.93";"154.6";"97.4245";"1375.42";"2647.22"
"C";"2012-01-11";"83.6385";"85.85";"-0.16";"811";"10.31";"12.5";"168";"97.4245";"1375.46";"2647.22"
"C";"2012-01-10";"83.7943";"86.01";"-0.2";"811";"10.33";"13.75";"208";"97.4245";"1375.53";"2647.22"
"C";"2012-01-09";"83.9875";"86.21";"-0.19";"811";"10.36";"14.7";"200.1";"97.4245";"1375.61";"2647.22"
"C";"2012-01-08";"84.1732";"86.4";"-0.12";"811";"10.38";"8.74";"129.3";"97.4245";"1375.68";"2647.22"
"C";"2012-01-07";"84.2933";"86.52";"-0.08";"811";"10.39";"13.15";"92.3";"97.4245";"1375.73";"2647.22"
"C";"2012-01-06";"84.3726";"86.6";"-0.11";"811";"10.4";"72.94";"176.2";"97.4245";"1375.8";"2647.22"
"C";"2012-01-05";"84.4759";"86.71";"-0.12";"811";"10.42";"60.04";"180.9";"97.4245";"1375.87";"2647.22"
"C";"2012-01-04";"84.5983";"86.83";"-0.16";"811";"10.43";"17.94";"177";"97.4245";"1375.92";"2647.22"
"C";"2012-01-03";"84.757";"87";"-0.18";"811";"10.45";"18.94";"197.5";"97.4245";"1375.96";"2647.22"
"C";"2012-01-02";"84.935";"87.18";"-0.48";"811";"10.47";"13.41";"483.9";"97.4245";"1375.98";"2647.22"
"C";"2012-01-01";"85.4063";"87.66";"0.07";"811";"10.53";"170.28";"106.8";"97.4245";"1375.98";"2647.22"
"C";"2011-12-31";"85.3431";"87.6";"-0.11";"809";"10.55";"28.24";"136.2";"97.4245";"1376";"2647.22"
"C";"2011-12-30";"85.4522";"87.71";"-0.19";"809";"10.56";"16.52";"206.3";"97.4245";"1376.06";"2647.22"
"C";"2011-12-29";"85.6421";"87.91";"-0.14";"809";"10.59";"25.55";"165.2";"97.4245";"1376.11";"2647.22"
"C";"2011-12-28";"85.7826";"88.05";"-0.08";"809";"10.6";"49.37";"128.2";"97.4245";"1376.13";"2647.22"
"C";"2011-12-27";"85.8618";"88.13";"-0.1";"809";"10.61";"47.1";"143.8";"97.4245";"1376.14";"2647.22"
"C";"2011-12-26";"85.9586";"88.23";"-0.05";"809";"10.63";"60.3";"111.6";"97.4245";"1376.15";"2647.22"
"C";"2011-12-25";"86.0094";"88.28";"-0.04";"809";"10.63";"75.58";"117.4";"97.4245";"1376.16";"2647.22"
"C";"2011-12-24";"86.0514";"88.33";"-0.05";"809";"10.64";"44.56";"88.6";"97.4245";"1376.18";"2647.22"
"C";"2011-12-23";"86.3546";"88.64";"-0.01";"809";"10.67";"105.3";"111.6";"97.4245";"1376.2";"2647.22"
"C";"2011-12-22";"86.3606";"88.64";"-0.09";"809";"10.67";"95.68";"185.4";"97.4245";"1376.27";"2647.22"
"C";"2011-12-21";"86.4512";"88.74";"-0.37";"809";"10.69";"34.22";"398.4";"97.4245";"1376.37";"2647.22"
"C";"2011-12-20";"86.8157";"89.11";"-0.58";"809";"10.73";"26.66";"595.4";"97.4245";"1376.48";"2647.22"
"C";"2011-12-19";"87.3838";"89.69";"-0.46";"809";"10.8";"22.6";"466.2";"97.4245";"1376.6";"2647.22"
"C";"2011-12-18";"87.8284";"90.15";"-0.28";"809";"10.86";"26.24";"294.7";"97.4245";"1376.71";"2647.22"
"C";"2011-12-17";"88.0984";"90.43";"-0.27";"809";"10.89";"20.64";"282.7";"97.4245";"1376.79";"2647.22"
"C";"2011-12-16";"88.3557";"90.69";"-0.36";"809";"10.92";"28.32";"377.3";"97.4245";"1376.86";"2647.22"
"C";"2011-12-15";"88.6958";"91.04";"-0.64";"809";"10.96";"23.44";"647.1";"97.4245";"1376.91";"2647.22"
"C";"2011-12-14";"89.3207";"91.68";"-0.23";"809";"11.04";"27.16";"248.4";"97.4245";"1376.94";"2647.22"
"C";"2011-12-13";"89.6389";"92.01";"-0.44";"809";"11.08";"20.61";"449";"97.4245";"1376.96";"2647.22"
"C";"2011-12-12";"90.0689";"92.45";"-0.26";"809";"11.13";"41.73";"290.7";"97.4245";"1377";"2647.22"
"C";"2011-12-11";"90.3184";"92.71";"-0.31";"809";"11.16";"29.09";"330.7";"97.4245";"1377.08";"2647.22"
"C";"2011-12-10";"90.6196";"93.02";"-0.21";"809";"11.2";"30.26";"230.7";"97.4245";"1377.16";"2647.22"
"C";"2011-12-09";"90.8204";"93.22";"-0.21";"809";"11.23";"30.23";"233.3";"97.4245";"1377.2";"2647.22"
"C";"2011-12-08";"91.0235";"93.43";"-0.24";"809";"11.25";"45";"275";"97.4245";"1377.26";"2647.22"
"C";"2011-12-07";"91.2526";"93.66";"-0.34";"809";"11.28";"31.85";"367.6";"97.4245";"1377.34";"2647.22"
"C";"2011-12-06";"91.5877";"94.01";"-0.42";"809";"11.32";"29.74";"436.9";"97.4245";"1377.44";"2647.22"
"C";"2011-12-05";"91.9972";"94.43";"-0.32";"809";"11.37";"36.39";"346.7";"97.4245";"1377.53";"2647.22"
"C";"2011-12-04";"92.3075";"94.75";"-0.15";"809";"11.41";"38.02";"187.8";"97.4245";"1377.55";"2647.22"
"C";"2011-12-03";"92.4574";"94.9";"-0.19";"809";"11.43";"42.1";"224.1";"97.4245";"1377.53";"2647.22"
"C";"2011-12-02";"92.6397";"95.09";"0";"809";"11.45";"146.93";"142.2";"97.4245";"1377.5";"2647.22"
"C";"2011-12-01";"92.6349";"95.08";"-0.16";"809";"11.45";"39.48";"190.6";"97.4245";"1377.49";"2647.22"
"C";"2011-11-30";"92.7846";"95.24";"-0.11";"809";"11.47";"36.64";"140.5";"97.4245";"1377.53";"2638.97"
"C";"2011-11-29";"92.8888";"95.34";"-0.1";"809";"11.48";"37.41";"139.4";"97.4245";"1377.61";"2638.97"
"C";"2011-11-28";"92.9903";"95.45";"-0.18";"809";"11.49";"15.15";"193.6";"97.4245";"1377.73";"2638.97"
"C";"2011-11-27";"93.1689";"95.63";"0";"809";"11.52";"74.2";"73.4";"97.4245";"1377.8";"2638.97"
"C";"2011-11-26";"93.1684";"95.63";"-0.1";"809";"11.52";"38.4";"133.2";"97.4245";"1377.82";"2638.97"
"C";"2011-11-25";"93.2635";"95.73";"-0.18";"809";"11.53";"34.71";"211.8";"97.4245";"1377.88";"2638.97"
"C";"2011-11-24";"93.4419";"95.91";"-0.13";"809";"11.55";"48.62";"179.2";"97.4245";"1377.99";"2638.97"
"C";"2011-11-23";"93.5719";"96.05";"-0.12";"809";"11.57";"37.4";"153.8";"97.4245";"1378.1";"2638.97"
"C";"2011-11-22";"93.6873";"96.16";"-0.11";"809";"11.58";"43.53";"146.5";"97.4245";"1378.2";"2638.97"
"C";"2011-11-21";"93.7906";"96.27";"-0.09";"809";"11.59";"57.7";"147.7";"97.4245";"1378.28";"2638.97"
"C";"2011-11-20";"93.8808";"96.36";"0.07";"809";"11.6";"91.57";"24.5";"97.4245";"1378.35";"2638.97"
"C";"2011-11-19";"93.8138";"96.29";"0.02";"809";"11.6";"67.26";"49.1";"97.4245";"1378.41";"2638.97"
"C";"2011-11-18";"93.7957";"96.28";"-0.08";"809";"11.59";"39.92";"115.3";"97.4245";"1378.51";"2638.97"
"C";"2011-11-17";"93.8712";"96.35";"-0.27";"809";"11.6";"24.62";"287.8";"97.4245";"1378.63";"2638.97"
"C";"2011-11-16";"94.1346";"96.62";"-0.27";"809";"11.64";"22.83";"288.7";"97.4245";"1378.8";"2638.97"
"C";"2011-11-15";"94.4025";"96.9";"-0.2";"809";"11.67";"38.05";"234.8";"97.4245";"1378.97";"2638.97"
"C";"2011-11-14";"94.6026";"97.1";"-0.15";"809";"11.69";"63.19";"205.8";"97.4245";"1379.11";"2638.97"
"C";"2011-11-13";"94.7441";"97.25";"0";"809";"11.71";"52.92";"56.5";"97.4245";"1379.14";"2638.97"
